Hole Depth (ft),True Vertical Depth (ft),Hydrostatic Pressure (psi),Confined Pressure (psi),Mechanical Specific Energy (psi),Unconfined Compressive Strength (psi),Confined Compressive Strength (psi),Young modulus (GPa),Bulk Density (g/cc),Porosity (fraction),Permeability (nD),Compressional wave (microsec/ft),Shear wave (microsec/ft),NPHI,Gamma
11321,9850.82,713.228621,1166.314539,318206.3347,175013.4841,254374.6343,11892.08416,2.556742152,0.002088364,0.131510015,12.50492343,15.36781899,,
11322,9850.85,713.2307931,1179.942979,351994.0804,193596.7442,282898.4308,13255.20476,2.556991185,0.001928728,0.107532462,10.50661977,12.79126505,,
11323,9850.88,713.2329652,1178.685496,326228.4673,179425.657,262061.5846,12276.37301,2.556805446,0.002047791,0.125138358,12.01189506,14.72761261,,
11324,9850.91,713.2351373,1166.051129,329977.4873,181487.618,263756.219,12330.13941,2.556834081,0.002029435,0.122318464,11.78562821,14.43479598,,
11325,9850.94,713.2373094,1158.105477,337142.0972,185428.1535,268628.5526,12541.38583,2.556887217,0.001995373,0.117188352,11.36028043,13.88602997,,
11326,9850.96,713.2387574,1193.847138,371165.246,204140.8853,314464.2664,14767.50397,2.555985066,0.002573676,0.223186562,9.456461111,11.45644505,,
11327,9850.99,713.2409295,1182.412442,365139.801,200826.8905,307334.33,14405.94831,2.555943055,0.002600606,0.229145572,9.780561587,11.86700277,,
11328,9851.02,713.2431016,1181.174953,355473.2841,195510.3062,285830.587,13395.28295,2.557014414,0.001913837,0.105443343,10.31185268,12.54271325,,
11329,9851.05,713.2452737,1196.832838,355401.4255,195470.784,287503.9282,13507.92076,2.557013939,0.001914142,0.105485873,10.31585604,12.54781758,,
11330,9851.07,713.2467217,1172.28101,359621.0823,197791.5952,288159.1913,13484.76734,2.557041583,0.001896421,0.103031422,10.08213324,12.25013828,,
11331,9851.1,713.2488938,1171.093508,345479.4087,190013.6748,276697.7788,12945.88902,2.556946565,0.00195733,0.111615031,10.87654681,13.26459682,,
11332,9851.13,713.2510659,1177.124029,350257.9601,192641.878,293905.0463,13764.57712,2.555834258,0.002670348,0.24502159,10.6045296,12.91638381,,
11333,9851.16,713.253238,1209.197418,359186.8479,197552.7664,291930.1858,13743.0598,2.557038765,0.001898228,0.103280024,10.10605813,12.28058018,,
11334,9851.19,713.2554101,1198.492523,363582.8468,199970.5657,294307.5083,13831.26735,2.557067014,0.001880119,0.100804193,9.865177655,11.9743955,,
11335,9851.21,713.2568582,1189.926317,359568.4883,197762.6686,290103.9653,13614.89513,2.557041242,0.00189664,0.103061485,10.08502946,12.25382305,,
11336,9851.24,713.2590302,1196.406715,342340.8185,188287.4502,276891.9414,13008.44099,2.556924527,0.001971457,0.113665457,11.05726476,13.49642783,,
11337,9851.27,713.2612023,1168.35657,391956.1661,215575.8913,313580.2839,14664.90459,2.557235642,0.001772024,0.086772976,8.37720088,10.09817136,,
11338,9851.3,713.2633744,1154.862438,310528.1363,170790.475,247097.6091,11529.94778,2.55667884,0.002128949,0.138075923,12.9885969,15.99878249,,
11339,9851.33,713.2655465,1155.774361,367409.5127,202075.232,292467.2943,13649.04067,2.557091113,0.001864671,0.098720839,9.657853312,11.71141483,,
11340,9851.35,713.2669946,1157.055458,363330.1005,199831.5553,289369.0386,13507.33109,2.557065407,0.00188115,0.100944114,9.87894788,11.99188036,,
11341,9851.38,713.2691667,1165.705262,367637.8649,202200.8257,293814.3759,13734.52062,2.557092537,0.001863759,0.098598566,9.64554982,11.69582444,,
11342,9851.41,713.2713387,1155.370265,371133.6263,204123.4945,295382.9726,13784.1829,2.557114138,0.001849911,0.096754771,9.458148122,11.45857888,,
11343,9851.44,713.2735108,1158.621548,373591.306,205475.2183,297727.9732,13901.13507,2.557129109,0.001840315,0.095489314,9.32744993,11.29336342,,
11344,9851.47,713.2756829,1152.225472,359895.169,197942.343,286074.0799,13342.77298,2.557043358,0.001895283,0.102874968,10.06704683,12.23094591,,
11345,9851.5,713.277855,1162.824742,375775.2891,206676.409,299972.2613,14015.69423,2.557142265,0.001831882,0.094385519,9.212026283,11.14762355,,
11346,9851.52,713.2793031,1109.930676,447596.0992,246177.8545,349561.3498,16186.86927,2.557510185,0.001596035,0.066587774,5.748661293,6.846247974,,
11347,9851.55,713.2814752,1118.740436,348411.0056,191626.0531,273126.5347,12666.73353,2.556966828,0.001944341,0.109749581,10.70922423,13.0502998,,
11348,9851.58,713.2836473,1150.343954,344439.0132,189441.4572,273578.5791,12755.95496,2.556939299,0.001961988,0.11228852,10.93626954,13.34116766,,
11349,9851.61,713.2858193,1158.883788,367770.3627,202273.6995,293118.4638,13686.51029,2.557093362,0.001863229,0.098527724,9.638414411,11.68678361,,
11350,9851.63,713.2872674,1157.84552,355987.5044,195793.1274,283608.9043,13240.19683,2.557017813,0.001911658,0.105139751,10.28322825,12.50622236,,
11351,9851.66,713.2894395,1156.458073,361577.5389,198867.6464,287901.4061,13437.48749,2.557054204,0.001888331,0.101922406,9.974695962,12.11351953,,
11352,9851.69,713.2916116,1171.176215,353066.1588,194186.3873,282778.5442,13230.57041,2.556998386,0.001924111,0.106882147,10.44639997,12.71436725,,
11353,9851.72,713.2937837,1153.033356,362098.1409,199153.9775,299556.5053,13973.49261,2.555921414,0.002614478,0.232252323,9.946205427,12.07731355,,
11354,9851.75,713.2959558,1152.965548,383206.2956,210763.4626,317005.6332,14787.27926,2.556065767,0.002521944,0.212005024,8.824261026,10.65915509,,
11355,9851.77,713.2974038,1183.728571,343043.3464,188673.8405,276104.185,12944.84396,2.556929491,0.001968275,0.113201615,11.01667016,13.44431749,,
11356,9851.8,713.2995759,1170.974237,375704.8096,206637.6453,300885.4005,14077.28176,2.557141842,0.001832152,0.09442084,9.215740644,11.15231106,,
11357,9851.83,713.301748,1172.665946,365291.2596,200910.1928,292740.6825,13700.03018,2.557077829,0.001873187,0.099866004,9.772349499,11.8565847,,
