Hole Depth (ft),True Vertical Depth (ft),Hydrostatic Pressure (psi),Confined Pressure (psi),Mechanical Specific Energy (psi),Unconfined Compressive Strength (psi),Confined Compressive Strength (psi),Young modulus (GPa),Bulk Density (g/cc),Porosity (fraction),Permeability (nD),Compressional wave (microsec/ft),Shear wave (microsec/ft),Gamma (API)
12484,10151.4,803.8969592471998,1552.0720634943427,245274.16539008572,134900.79096454717,216603.15646844928,10699.164859195907,2.556000370270063,0.0025638652114979704,0.22103936685795753,17.659842166592323,22.244638601557373,58.1
12485,10151.4,803.8969592471998,1569.4672996229144,267458.3134103896,147102.07237571428,261514.15242076002,12945.312953730807,2.55505474929938,0.0031700325003974185,0.378247281921058,15.945246341207554,19.919525292620175,65.9
12486,10151.5,803.9048783219998,1539.4534404827143,282112.39959845645,155161.81977915106,272125.6772890767,13420.595659945493,2.5552197050879135,0.0030642916103119557,0.34712076707613293,14.888971981037459,18.506106365167266,67.8
12487,10151.5,803.9048783219998,1529.676118107,265281.2033970451,145904.66186837482,232734.87848934397,11463.858161351287,2.556240027175259,0.0024102389902185325,0.18903489711924926,16.10709402852375,20.137364353248177,62.0
12488,10151.6,803.9127973968,1551.0881754296572,247943.87320542714,136369.13026298492,218897.09614274916,10811.154096156646,2.5560343448362555,0.0025420866434261863,0.21631745486055032,17.44547037373671,21.951825698133277,62.0
12489,10151.6,803.9127973968,1569.653091228943,253548.17932421647,139451.49862831907,247931.99443614838,12273.25711865617,2.5548838800506495,0.003279564070096584,0.41221005244310843,17.002867232204785,21.34918607174739,71.7
12490,10151.7,803.9207164716,1571.9603805966,257986.82611976945,141892.7543658732,252531.43160826474,12504.477862015387,2.554940039053268,0.003243564709443503,0.40085255617763627,16.659210586896315,20.883042886392367,69.8
12491,10151.7,803.9207164716,1566.9717467873143,258031.41458840534,141917.27802362296,252012.61294161237,12471.150713589375,2.5549405951724995,0.003243208222756805,0.40074104652091,16.65578845990336,20.87840880393798,69.8
12492,10151.8,803.9286355463997,1567.0396494349714,253851.2882869703,139618.20855783366,247936.64984231678,12269.54912121556,2.5548877661299647,0.0032770729936125063,0.411417951503873,16.97920871943367,21.317045600614616,69.8
12493,10151.8,803.9286355463997,1556.6125050199712,260945.37122166745,143519.9541719171,253673.90779380998,12537.335166699144,2.554976601289694,0.0032201273784014145,0.39356121224957996,16.433417365422127,20.577611673855518,65.9
12494,10151.9,803.9365546211999,1561.5190825447714,262899.38377888245,144594.66107838537,256137.89219718293,12666.788245123482,2.555000379634614,0.0032048848496063305,0.38886265665755737,16.285688493250113,20.378137397159968,67.8
12495,10151.9,803.9365546211999,1567.347486374057,274130.19341629074,150771.60637895993,267779.0128534952,13251.982121052462,2.5551316407016835,0.00312074313994652,0.3635369607239078,15.457336727034845,19.264867184908567,68.8
12496,10152.0,803.9444736959999,1557.5280967624287,277286.4549626055,152507.55022943302,269669.0392107523,13329.372660159921,2.5551669580037224,0.0030981038437678243,0.3568982881628876,15.230644582696872,18.96174074775655,69.8
12497,10152.0,803.9444736959999,1549.2903527567144,269876.1302956198,148431.8716625909,261486.34424086197,12911.718936115843,2.5550829730555717,0.003151940348992604,0.37280669261016325,15.767041181379195,19.68006123258568,65.9
12498,10152.1,803.9523927708,1545.5692930522287,285717.00082337565,157144.35045285663,276366.23315290624,13640.141964870534,2.555258149634532,0.003039647670171835,0.34009771913379977,14.637561255078845,18.171788818473523,73.6
12499,10152.1,803.9523927708,1544.5595695758,282433.37894400395,155338.35841920218,273064.5795712573,13475.491591105903,2.5552231610004106,0.003062076281788072,0.34648588680151793,14.86645466686747,18.476130852512362,71.7
12500,10152.2,803.9603118456,1565.5617391506003,265200.398407753,145860.21912426414,258846.23734278887,12807.100175603555,2.555028012589708,0.0031871714168537984,0.3834452649230043,16.11312665549817,20.145490525120586,72.7
12501,10152.2,803.9603118456,1545.4472477191714,285149.32989274577,156832.1314410102,275800.834426688,13612.029504180116,2.5552521479658075,0.003043494893713269,0.3411883863641017,14.676943546966328,18.224105067849212,73.6
12502,10152.3,803.9682309203998,910.4890590525426,406099.00055607065,223354.45030583887,260510.12552613212,11611.715625530283,2.556208305904767,0.0024305731379697672,0.19309794479064996,7.675280853347891,9.222056557116838,69.8
12503,10152.3,803.9682309203998,1094.938545588257,232088.46289833618,127648.6545940849,174241.8670350562,8047.3789128162925,2.5545878785401372,0.0034693086281174703,0.4752807000123672,18.754060438036273,23.74876483920117,69.8
12504,10152.4,803.9761499951999,1362.553177703057,266414.91771191655,146528.20474155413,235595.2268385945,11349.02189376637,2.555042440184908,0.003177922958392609,0.3806350116732028,16.02264796414598,20.023661822462522,69.8
12505,10152.4,803.9761499951999,1493.2873747452,270744.3135277292,148909.37244025106,255603.26984851196,12532.043471786143,2.555093006857157,0.0031455084248994147,0.37088399311735426,15.703441063604751,19.59469738781666,69.8
12506,10152.5,803.9840690699999,1555.1083656492858,263685.70555126807,145027.13805319744,256157.48100262703,12657.723844104743,2.555009866960511,0.003198803230441829,0.38699749957425644,16.226549941647704,20.29836365656072,73.6
12507,10152.5,803.9840690699999,1569.9343054071428,263667.162259515,145016.93924273326,257851.0239659252,12764.714427860326,2.555009643760368,0.0031989463074562447,0.38704131721539065,16.22794253442063,20.300241644478053,69.8
12508,10152.6,803.9919881448,1546.688592737657,265004.79166876647,145752.63541782158,256457.75444705848,12659.317733846125,2.5550256788151815,0.003188667426165864,0.3839010204423008,16.12773760620266,20.16517396950947,69.8
12509,10152.6,803.9919881448,1572.6214907362287,276322.12079155387,151977.16643535465,270550.16925377934,13397.788015193571,2.555156237527198,0.0031049759441039715,0.358905618494841,15.299631033808513,19.05391786636835,69.8
12510,10152.7,803.9999072195999,1515.0651743924573,258642.14032627214,142253.1771794497,246684.77413364398,12128.55008703752,2.554948196514686,0.0032383355675092364,0.3992187524186948,16.608975208150763,20.81503185539917,67.8
12511,10152.7,803.9999072195999,1539.7184228367428,251756.97620850653,138466.3369146786,242863.68908953405,11977.860563430946,2.5548607593899932,0.00329438500641488,0.416941815940599,17.14325573529032,21.540057236401434,65.9
12512,10152.8,804.0078262943998,1560.3207019258282,260162.55747633518,143089.40661198436,253326.76384147277,12525.91719954333,2.554966993337282,0.003226286322255098,0.39546941641054273,16.492910891006325,20.658024315951668,65.9
12513,10152.8,804.0078262943998,1539.7563336979715,270486.53946288995,148767.5967045895,238001.8230713642,11738.132529999064,2.556297162671322,0.002373613672229665,0.18184805316565947,15.72230339299807,19.620008903751064,58.1
12514,10152.9,804.0157453691999,1545.3827140970573,263380.802104477,144859.44115746237,232131.70430263868,11456.666552785433,2.556218665229907,0.0024239325449314265,0.1917653121173561,16.24946049506543,20.32926299478352,59.4
12515,10152.9,804.0157453691999,1551.3010932856287,256683.5189120657,141175.93540163615,226620.14235070124,11192.885123141206,2.5561411330947807,0.002473632631550865,0.20187504192519864,16.75950048676704,21.01891862899769,60.7
12516,10153.0,804.0236644439999,1528.475265626143,240752.868918065,132414.07790493578,211133.12506869753,10398.244296726949,2.5559412986842425,0.002601731612665326,0.22939671028438377,18.028271079440405,22.749302596361893,62.0
12517,10153.0,804.0236644439999,1546.2304031918572,256368.5451987981,141002.69985933896,248044.80388744897,12243.337351307031,2.55491974841722,0.0032565715274229684,0.4049339554389055,16.783814214175653,21.051879381903756,65.9
12518,10153.1,804.0315835187998,1550.7870765416571,244402.77572480525,134421.5266486429,236956.2808556912,11702.64533085198,2.554762938275282,0.0033570908491780903,0.43732430541250056,17.730318260775515,22.34103553180104,65.9
12519,10153.1,804.0315835187998,1547.1580703838,256465.36707165017,141055.9518894076,248242.237571228,12254.498070207095,2.5549209682967176,0.003255789553386078,0.40468787353480307,16.776337076701477,21.0417422242743,65.9
12520,10153.2,804.0395025935999,1542.887161261457,263709.61190637853,145040.28654850821,254757.64024696106,12569.437636529594,2.5550101546763773,0.0031986187971940723,0.3869410209259841,16.224754729763358,20.29594275174765,65.9
12521,10153.2,804.0395025935999,1541.2576075321713,248485.4934929934,136667.02142114638,239871.97372420089,11832.588146335063,2.554817829085665,0.0033219044322660967,0.4258145402270263,17.402261171444234,21.89287927152964,65.9
12522,10153.2,804.0395025935999,1563.5814938971712,245820.8762600553,135201.4819430304,239709.51957703024,11857.369779392255,2.554782173178454,0.0033447607830421394,0.43326989846045566,17.61575309472106,22.184367185442106,65.9
12523,10153.3,804.0474216683998,1533.677604640543,265022.9183211306,145762.60507662187,254949.18091795387,12564.39189283814,2.555025895201859,0.003188528716756926,0.38385874918975826,16.12638317282288,20.163349200311128,65.9
12524,10153.3,804.0474216683998,1551.9226080512572,258091.6718582235,141950.41952202294,250355.04106716838,12366.117934975542,2.5549413464674355,0.0032427266234387976,0.40059043121809,16.651164705219728,20.872147776870882,67.8
12525,10153.4,804.0553407431998,1547.821652385343,260745.51386683766,143410.03262676072,252458.5141400607,12463.664224045186,2.5549741528044665,0.003221696920213901,0.3940469678375389,16.44858945943217,20.598114204974202,69.8
12526,10153.4,804.0553407431998,1547.9316222689142,251553.8385749251,138354.6112162088,243571.13201309566,12025.06619588084,2.5548581203152096,0.003296076721019488,0.4174839947670352,17.159240003849302,21.561805744441514,67.8
12527,10153.5,804.063259818,1561.185913683,266959.3711907204,146827.65415489624,260039.6906640941,12859.21540316423,2.555048873013907,0.0031737993500596307,0.37938603360268214,15.982221340759999,19.96926198206628,65.9
12528,10153.5,804.063259818,1549.8190266265713,269587.5440355214,148273.14921953678,237906.78635263394,11748.175315368107,2.5562874359790384,0.002379848731385888,0.1830596435304332,15.788227334311884,19.708508778858707,62.0
12529,10153.6,804.0711788927999,1562.8433810113713,253948.981226098,139671.9396743539,224953.21903250145,11126.428955844101,2.556108426930908,0.002494598121212886,0.20623426840781028,16.971589528243346,21.306696368951165,63.9
12530,10153.6,804.0711788927999,1535.280929283514,260237.83190785313,143130.80754931923,250527.4458389152,12348.965051005596,2.5549679192808914,0.0032256927686594027,0.395285274612942,16.487182291093106,20.650279421049557,65.9
12531,10153.7,804.0790979676,927.1953812568856,67278.73373547707,37003.30355451239,43896.86988388859,1963.478761350302,2.5481042204510844,0.0076254997108436365,3.489144895897459,43.27434578284492,62.22711985346659,65.9
12532,10153.7,804.0790979676,935.7030513404571,3654.535842187192,2009.9947132029558,2404.5351973967886,107.74268547490423,2.48414889739133,0.04862250167222422,379.5985037599181,100.95504087384266,213.12380467525722,65.9
12533,10153.8,804.0870170423999,1164.0184459716857,26974.372583513734,14835.904920932555,21231.112478648032,992.1837058010404,2.538726539855734,0.013636833425811803,15.19615124317731,61.37250306960665,98.06207461681578,81.4
12534,10153.8,804.0870170423999,1270.559268628114,146368.20448407438,80502.5124662409,123004.3751647179,5846.089398826248,2.5527439700983594,0.004651301219000526,0.9983078333700308,27.882638836654753,36.95051739410768,69.8
12535,10153.9,804.0949361172,1255.4713218672,141167.26923705378,77641.99808037959,117592.55282187738,5576.034825389686,2.5525750700438077,0.004759570484738638,1.0581823473146674,28.59907253042955,38.03877909483516,69.8
12536,10153.9,804.0949361172,1269.3675162457714,139812.32888294375,76896.78088561907,117413.30071808219,5579.351159639282,2.552529386386294,0.00478885488058097,1.0747406548598615,28.790052304141764,38.330224339717304,71.7
12537,10154.0,804.1028551919999,1300.057032837,142342.40112391487,78288.32061815319,121650.29150662191,5807.347084072824,2.552614114224083,0.004734542164049406,1.0441536406532845,28.434915367190623,37.7887210767349,73.6
12538,10154.0,804.1028551919999,1307.2750561041425,155207.73266094524,85364.25296351989,133182.67032553125,6364.663793361627,2.5530095956076053,0.004481028456663135,0.9083759165986547,26.72146982872607,35.20347535520282,73.6
12539,10154.1,804.1107742667999,1266.9140306460856,149070.93349498825,81989.01342224354,125009.21017388754,5938.087344042371,2.5528279177046915,0.004597488650838624,0.969330316966038,27.520324758754168,36.40318176283183,69.8
12540,10154.2,804.1186933416,1302.7721317651713,166638.4565045445,91651.15107749948,142630.38931138656,6811.632404178129,2.553318497353361,0.004283014517076127,0.8101787751498795,25.314299450491486,33.11365407180874,65.9
12541,10154.3,804.1266124163999,1309.8881042235428,154638.08650330253,85050.9475768164,126144.73003723014,6030.646722351935,2.554247136951294,0.00368773272352936,0.5547169005197006,26.794281104172526,35.31241984714692,62.0
12542,10154.3,804.1266124163999,1328.9928721785427,143902.6306480503,79146.44685642768,118214.31873712718,5667.297567374305,2.5539115429082493,0.0039028571100967052,0.6403245308461138,28.219044789985222,37.460526539888214,63.3
12543,10154.4,804.1345314911998,1335.2190883061996,75754.77284261725,41665.1250634395,62371.89635952792,2992.8561014491465,2.5499053717205213,0.006470915563768213,2.3026651832164693,40.92469715796068,58.09385793474466,64.6
12544,10154.4,804.1345314911998,1268.2274346869142,160861.9840933083,88474.09125131958,134998.18325536724,6413.855387884789,2.5531668836135335,0.00438020281183776,0.857526505801149,26.01290893106276,34.14746541948384,65.9
12545,10154.5,804.1424505659999,1326.7393318217141,141404.92722440435,77772.7099734224,122648.32591529451,5877.946135033379,2.552583009125572,0.004754481329761579,1.0553206320267472,28.565763521772634,37.988006067169685,67.2
12546,10154.6,804.1503696407999,1349.1311208343714,144353.97452300976,79394.68598765538,126733.59525760806,6093.343433218795,2.552679739918203,0.004692474411408299,1.0208287602080393,28.157034000862108,37.36638331778352,68.5
12547,10154.7,804.1582887156,1321.116714122743,136508.23255882927,75079.52790735611,118035.20494849852,5652.236183699182,2.5524148850073014,0.0048622532004476094,1.1169279985197125,29.263638259649237,39.05540569192901,69.8
12548,10154.7,804.1582887156,1331.313921508457,138836.40116263874,76360.02063945131,120720.77891501649,5789.40481485491,2.552496030421878,0.004810236909052715,1.0869290868242192,28.928760134661044,38.542257254658686,65.9
12549,10154.8,804.1662077903999,1324.1038173161144,103400.85709331157,56870.47140132137,84790.18425736515,4062.0309987575474,2.552100121894073,0.005064024426876201,1.2380079472624266,34.76406743685834,47.74361313599942,62.0
12550,10154.8,804.1662077903999,1343.8084209996857,133325.96048561856,73329.27826709021,116716.41375977368,5607.447032674663,2.5523002356972784,0.004935746347898632,1.1601583240083235,29.730726656471333,39.77409766889304,65.9
12551,10154.9,804.1741268651998,1319.4830040187715,142444.36380392223,78344.40009215723,123056.14136737124,5891.264677516489,2.552617477111034,0.004732386467286183,1.0429506388076204,28.420735894649304,37.767141386948595,67.8
12552,10155.0,804.1820459399999,1316.8316513635712,161500.0742826043,88825.04085543237,139313.47350302964,6666.994823467794,2.553184066575122,0.004369188092870572,0.8520785475363472,25.934515922536676,34.03109549805908,69.8
12553,10155.0,804.1820459399999,1353.611578787143,96353.63886823616,52994.501377529894,84793.88751233208,4079.489057907461,2.550533638854082,0.006068180221742499,1.9569924100243024,36.16185139352676,50.03248918898365,65.9
12554,10155.1,804.1899650147999,1352.5098017640858,130077.3069940808,71542.51884674445,107759.06893528905,5183.5458612498805,2.553407128664482,0.004226199574049916,0.7832501278654793,30.219202253658388,40.52940019592872,62.0
12555,10155.2,804.1978840896,1476.9436454688857,281333.7861602663,154733.5823881465,263511.51017940504,12892.423160759787,2.555211295140578,0.0030696826021937686,0.3486686837784743,14.943699825820893,18.578988096416165,65.9
12556,10155.3,804.2058031643998,1548.4719779136856,203210.34598983548,111765.69029440952,196796.58783143372,9716.46787861408,2.5541106189410625,0.0037752442685498383,0.5886460812366282,21.38528766321622,27.432128039521213,69.8
12557,10155.3,804.2058031643998,1589.2708047186854,203382.91454423766,111860.60299933072,200590.5231401465,9953.517800063486,2.554113797578924,0.003773206680176855,0.5878422038987294,21.36847873088038,27.408294474406013,69.8
12558,10155.4,804.2137222391998,1534.7736505906284,240309.49526303686,132170.22239467027,231273.77782252894,11399.19028330037,2.554706378549071,0.0033933470839288445,0.44937882849874283,18.06477228791929,22.79939919436262,69.8
12559,10155.4,804.2137222391998,1536.4331961063426,223332.1018629634,122832.65602462988,215098.30950437294,10604.128997231168,2.554453867251948,0.0035552133000331604,0.5056377437109796,19.515618753458355,24.80510475990165,69.8
12560,10155.5,804.221641314,1549.8274491904285,223639.33022840376,123001.63162562207,216712.48080722807,10701.581579221205,2.5544587142086743,0.0035521062764907827,0.5045199251026341,19.488396740908897,24.767210273853717,71.7
12561,10155.6,804.2295603888,1568.0503798895143,421527.35482482053,231840.0451536513,411836.74453287455,20382.94348939477,2.556297167999025,0.002373610257035097,0.18184739086191148,6.936910546828005,8.306555827496435,73.6
12562,10155.7,804.2374794636,1583.8939621986,281359.12086186704,154747.5164740269,276834.3433220411,13727.855018039614,2.555211569384556,0.0030695068047721834,0.34861814129864044,14.941916695969805,18.576612880012124,65.9
12563,10155.7,804.2374794636,1546.2342757064573,325203.6035264339,178861.98193953864,314614.8983827334,15529.203330658862,2.5556329074923574,0.002799418274129722,0.27611877611817953,12.074201943327871,14.808354939471585,73.6
12564,10155.8,804.2453985383999,1517.6900141012568,319995.7051562508,175997.63783593796,305539.8496832923,15027.23890887914,2.5555878373415184,0.002828309396462412,0.28338921490069857,12.393882819562872,15.22337065758227,72.3
12565,10155.8,804.2453985383999,1551.490757406257,284670.77675919764,156568.92721755872,276058.65205777186,13634.999534609988,2.555247073284475,0.0030467478945671446,0.34211224343670477,14.710204226228193,18.268304563578358,71.0
12566,10155.9,804.2533176131999,1549.259289761057,287035.78024699015,157869.6791358446,278069.65936269145,13730.519779743854,2.555272017347675,0.003030758110464897,0.33758565167465193,14.546371858728577,18.050726394197714,69.8
12567,10156.0,804.2612366879999,1547.0078275915714,278603.9786464492,153232.18825554708,269624.4607188341,13309.784290069869,2.5551815066717762,0.003088777774502516,0.35418504218023805,15.136778507035544,18.836418112039002,71.7
12568,10156.1,804.2691557628,1532.3697576270856,297822.2578347987,163802.24180913932,286300.59504412836,14107.132470848843,2.555381654226171,0.0029604780601467555,0.318120369116974,13.815877195356405,17.08471469934251,73.6
12569,10156.1,804.2691557628,1551.674470824943,300454.720026794,165250.09601473672,291386.1954441639,14392.380801972417,2.5554074305761567,0.0029439547588738296,0.3136451731298693,13.641615766148814,16.85526036650591,73.6
12570,10156.2,804.2770748375999,1548.7931811404571,317301.9687880108,174516.08283340596,307322.0969968028,15174.06681330307,2.5555640513099154,0.0028435568526185124,0.28727239948476957,12.561282243947499,15.441191942686801,69.8
12571,10156.2,804.2770748375999,1539.8656260468854,300662.5201976507,165364.3861087079,290024.42693839304,14304.057234551356,2.555409449565819,0.0029426605347315856,0.3132962623418669,13.627925075691083,16.837249587862996,65.9
12572,10156.3,804.2849939123998,1555.5792439481143,286317.2264125974,157474.4745269286,278164.2226313302,13745.962868824645,2.5552644743037347,0.0030355933950418144,0.33895063921727825,14.596005491356253,18.116606603110828,67.8
12573,10156.4,804.2929129871999,1534.5529234743428,314244.1596059601,172834.2877832781,302386.8678304311,14903.851159449894,2.555536646905092,0.0028611237787872245,0.291785998777308,12.753037516656672,15.691129080472015,69.8
12574,10156.5,804.3008320619999,1554.3054352812858,294640.29162294895,162052.16039262194,286083.535824188,14135.078954133378,2.5553499952611762,0.002980772268476694,0.32366945666226393,14.028582075413512,17.365304196530953,65.9
12575,10156.5,804.3008320619999,1563.672869909143,301131.4169415503,165622.2793178527,293622.5822525026,14524.37402530461,2.555413996997413,0.0029397455144790636,0.3125112603059108,13.597067051561618,16.796662922883275,65.9
12576,10156.6,804.3087511367999,1544.5560265046572,284761.19898858474,156618.6594437216,275270.0728112479,13584.32469871854,2.555248033210426,0.00304613255741888,0.34193737086735115,14.703915365443805,18.25994633782871,68.5
12577,10156.7,804.3166702115999,1508.163914117314,307406.1577766212,169073.38677714168,292207.98976955557,14354.125738711187,2.555473755565081,0.0029014387403327015,0.30230584759679724,13.188688990036024,16.2606532764755,71.0
12578,10156.7,804.3166702115999,1527.908506849457,321024.13378400845,176563.27358120464,307965.02550159907,15166.10356273351,2.555596832288691,0.0028225434046855007,0.2819290703190413,12.33034362917337,15.140783152881724,73.6
12579,10156.8,804.3245892863998,1534.2546901228284,279632.9854808344,153798.14201445892,269040.9381281271,13259.82185048215,2.555192791358018,0.0030815440012705625,0.3520891306543962,15.063775831304898,18.739028431241444,71.7
12580,10156.8,804.3245892863998,1539.7831760878285,284901.8529570708,156696.01912638894,274805.0853101866,13553.29677774545,2.5552495254077545,0.003045176020670194,0.34166564021865364,14.69413685814612,18.24695118567518,69.8
12581,10156.9,804.3325083611999,1523.2356290540572,271797.4475407048,149488.59614738767,260176.72198141005,12805.155270094243,2.5551051077531226,0.0031377514403060215,0.36857318776995845,15.626565266902968,19.49158447674115,69.8
12582,10157.0,804.3404274359998,1502.319278463857,318517.13866418676,175184.42626530273,277116.94108332484,13602.632150979816,2.5567446569567673,0.0020867583610465297,0.13125417270601908,12.485591536194775,15.34266000488588,63.9
12583,10157.1,804.3483465107998,1494.8992317665143,312677.0978806057,171972.40383433315,271420.1467306148,13310.298842135118,2.556696839272173,0.002117410722966279,0.13618952486960578,12.852032372907173,15.820338213452553,58.1
12584,10157.1,804.3483465107998,1495.4490811843712,292422.7967379788,160832.53820588836,276303.2910700231,13550.725373142957,2.5553275995854303,0.0029951284708778702,0.32763001142117715,14.178177577191471,17.562983456192192,65.9
12585,10157.2,804.3562655856,1495.4669975213144,316797.0616034046,174238.38388187252,299335.3647760116,14680.319826573581,2.555559556119086,0.0028464383852011073,0.28800985533988216,12.59281726830569,15.482264113821117,65.9
12586,10157.2,804.3562655856,1467.2247319677426,325174.1601407278,178845.78807740033,303128.7669318142,14811.869444427473,2.555632656006208,0.002799579483199959,0.2761590274622747,12.075994862377973,14.810679052179601,65.9
12587,10157.3,804.3641846603999,1478.1496613025427,312381.97760428634,171810.0876823575,292738.77218061726,14324.63227994198,2.555519743104986,0.002871959548086023,0.2945913646866431,12.870731297636574,15.844757841302428,65.9
12588,10157.4,804.3721037352,1461.5621252202002,333637.6377067728,183500.70073872505,310163.4179598045,15144.322587874256,2.5557034460451824,0.002754201253088385,0.2649685187989674,11.567191479649773,14.152703732015665,67.2
12589,10157.5,804.3800228099999,1447.3539375278572,322196.0439634638,177207.82417990512,297452.77200690185,14496.400755923321,2.5556070248736895,0.0028160096963528985,0.28028002532954577,12.258187410672438,15.047055388213856,68.5
12590,10157.5,804.3800228099999,1468.1282482607141,321814.8305128747,176998.1567820811,300124.8238352467,14666.825786725654,2.5556037159676803,0.0028181307899486307,0.2808147274129846,12.281630437430604,15.077499851776103,69.8
12591,10157.6,804.3879418848,1463.9573117597997,328537.2832536583,180695.50578951207,282456.3977833045,13795.824418485834,2.5568231500820087,0.0020364422551226776,0.1233903456898816,11.872244153969167,14.546813735139605,62.0
12592,10157.7,804.3958609596,1416.8781261417425,345714.69398412656,190143.08169126962,314355.3239171328,15257.484185512287,2.5557995226398686,0.0026926136923920195,0.2502262152820772,10.863065458700445,13.247318242624324,65.9
12593,10157.7,804.3958609596,1468.8738865467428,287883.2312883881,158335.77720861346,268574.87437508197,13126.292201454635,2.5552808738892523,0.0030250808402227385,0.33598722480227566,14.48799417227944,17.973279853557457,69.8
12594,10157.8,804.4037800343999,1520.5676509001141,297040.66880405974,163372.36784223287,283980.07150521484,13971.969885802688,2.5553739292291113,0.0029654299813389514,0.31946903067070703,13.86791277774938,17.153304961968633,65.9
12595,10157.9,804.4116991091998,1547.8081120520571,272090.60961644165,149649.8352890429,239950.45006287348,11846.131675552286,2.5563143751181765,0.0023625800524510483,0.17971592609588186,15.605218263215889,19.462965389757738,62.0
12596,10157.9,804.4116991091998,863.2055977713427,706627.0116216033,388644.8563918818,429265.564834607,18938.131391173138,2.5573341346834257,0.0017088880234451347,0.07915916157883418,-3.2931545562116233,-3.7660208791467507,67.8
12597,10158.0,804.4196181839999,1099.4188294954286,276588.4227025222,152123.6324863872,208250.82739710013,9625.653678010087,2.555159204109269,0.0031030742889300734,0.35834946620673175,15.280556318603692,19.0284248550014,73.6
12598,10158.1,804.4275372587999,1310.6489031245142,253857.66540640508,139621.7159735228,207117.6607761015,9902.85629543104,2.5561073238926153,0.0024953051970415764,0.20638226921840627,16.97871127068133,21.316369887248072,62.0
12599,10158.1,804.4275372587999,1438.1939735430858,275334.5107251689,151433.9808988429,253037.49845514222,12316.74638721643,2.5551451946647346,0.0031120547020932815,0.3609804384818188,15.370532586527819,19.148717339170194,69.8
12600,10158.2,804.4354563336,1507.4129384328858,268847.3016544332,147866.01590993826,255451.40608624075,12547.329314189023,2.555071014051593,0.00315960637718391,0.37510616433405186,15.84267505189376,19.781644580376895,65.9
12601,10158.2,804.4354563336,1541.7935229421712,264735.0023115581,145604.25127135697,233051.22221082292,11496.898682336143,2.5562339155431295,0.002414156703122233,0.18981364775161863,16.147907372686777,20.19235063043924,62.0
12602,10158.3,804.4433754083998,1593.9071723055426,294727.57701459207,162100.16735802565,263366.3435502272,13075.855804559986,2.556539316822852,0.0022183866520182486,0.15323476580410972,14.022716728143987,17.357559312525368,58.1
12603,10158.4,804.4512944831998,1592.1955622917715,291921.73994520993,160556.95696986548,288253.4991266469,14308.515100727658,2.555322500619599,0.0029983970387183778,0.3285358110475949,14.212136717723569,17.607897148484806,65.9
12604,10158.5,804.4592135579999,1601.2210118194284,284609.2462682811,156535.0854475546,282145.98514132935,14020.60199933348,2.555246419789095,0.0030471668018621405,0.34223132358240416,14.714484810538773,18.273993971656513,69.8
12605,10158.5,804.4592135579999,1601.2210118194284,289735.26273169153,159354.39450243037,287227.6365067819,14273.123087871001,2.555300081445961,0.0030127683038711837,0.33253640410961377,14.361010649340864,17.80496646111995,71.0
12606,10158.6,804.4671326327999,1598.669631785657,285230.11894336616,156876.56541885142,282445.1652705961,14031.158981463932,2.5552530032960012,0.0030429466051275127,0.3410328204014195,14.671334006880135,18.216652037780534,72.3
12607,10158.7,804.4750517076,1594.3187445661715,276168.545681667,151892.70012491685,272949.95665156463,13552.345778248597,2.555154524585308,0.0031060739837769245,0.3592269854741654,15.310639695303655,19.06863286215638,73.6
12608,10158.7,804.4750517076,1592.1093496326002,283793.17908669665,156086.24849768318,280213.52802400157,13909.276713310812,2.5552377306880096,0.0030527367384554503,0.3438170380252852,14.771345079082646,18.34959012876819,73.6
12609,10158.8,804.4829707823998,1598.6754726731142,273013.88488434354,150157.63668638896,270347.0259819254,13430.163576509874,2.555118989943941,0.00312885260003817,0.3659329767306368,15.538138662001767,19.373072525444165,73.6
12610,10158.9,804.4908898571998,1602.0824608764856,291459.9221222638,160302.9571672451,289042.11705923476,14364.777535650292,2.5553177882696976,0.003001417775834755,0.3293742762661047,14.243488095012074,17.649374763929274,73.6
12611,10158.9,804.4908898571998,1592.395113860057,274636.3352435288,151049.98438394087,245305.35617865997,12176.921097238966,2.55634132265437,0.0023453059907886003,0.17640840026423463,15.42080894059395,19.2159787502363,62.0
12612,10159.0,804.4988089319999,1603.4100185541429,285163.8727295769,156840.1300012673,282961.23711034877,14064.814349106044,2.555252301963052,0.003043396177530942,0.341160374446015,14.675933656380984,18.222763262632892,65.9
12613,10159.1,804.5067280068,1603.8378226389427,286480.2954445869,157564.1624945228,284319.56333885045,14133.05718495661,2.5552661888414843,0.0030344943323820438,0.3386400842139529,14.584730687585704,18.1016384790898,69.8
12614,10159.1,804.5067280068,1583.5833695375145,290836.7865494665,159960.23260220658,286086.1890392603,14186.106173366827,2.555311410451261,0.003005506120986474,0.3305111368473,14.285869660285353,17.705464924658695,73.6
12615,10159.2,804.5146470816,1578.6526411137427,287408.85172710405,158074.86844990723,282095.9591964675,13979.844172529118,2.555275921507149,0.003028255444134973,0.33688046410475875,14.520651172385266,18.016598826320788,65.9
12616,10159.3,804.5225661563999,1593.886390432114,289168.7123365759,159042.79178511677,285738.3875977068,14186.568113379128,2.5552942270789862,0.0030165211032140153,0.33358591394732773,14.39976948939076,17.85631870057837,73.6
